app,func,end_timestamp,duration
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,9516.126000,0.037
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9517.730276,0.276
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9517.939820,0.885
7475824cc4748c3fc8576d1ba486950f36d81d9cb5336cc1da801ef313b516d8,c8d99a8658319d5874fe33684bea9d87fab76b5593481d4d66145bec971607b3,9518.884053,0.076
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9523.322644,1.038
b34e792718773cd207a3d3bb54979d4952f301dd15d6f091f57008f075958309,541379714c2250706dfd8b76765ae74953f871377238b361a8666f510afeba58,9528.146086,33.857
4bd219625127e9d2e12f7eb21015642ad64f42ea61a16f5577db0c2e7a54d4cf,1b9ff14203f132f3ca0342f8491d5b4e61000dbca9a88d6ef78132611cf99466,9529.186794,4.266
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9529.343184,0.790
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9531.340602,0.739
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9534.710362,0.532
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9537.835993,0.117
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,4b2c05f30bc5080fb3ff505c4051509a4406f733b9ccd3386fa0900f3ae0d9bf,9538.526948,0.021
64db848c9bc5db515c94ab30eee3c35decfe835ca8a6c40b0821fe30aaa04cdb,f219acf93580c06f4504a74e90b2f826094f3544ca2f60a49b929ab5d1f80d31,9540.165268,3.756
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9541.444706,30.783
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9542.443096,0.104
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9542.612252,0.834
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9543.966671,62.395
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9548.588912,64.822
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,5c9849d631846bbec88a0601bf6b0ba43d9e757dbe6f64ca8e4875ba49f7b794,9555.909936,16.190
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,9558.593122,0.123
aa09fd0de23af2f42704ea3f7a832860e356cb21fbe99fb4c513e0ac64da3ce9,a7220d0ede28b7b3aa0f0607ca44f14e871e76cab8c30bfd0134e64230326622,9564.795714,0.070
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,9567.937581,0.084
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,9569.208709,25.126
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9571.969641,0.847
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,9573.071356,0.011
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9576.661071,1.025
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9583.416860,26.727
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9584.156904,2.914
aa09fd0de23af2f42704ea3f7a832860e356cb21fbe99fb4c513e0ac64da3ce9,a7220d0ede28b7b3aa0f0607ca44f14e871e76cab8c30bfd0134e64230326622,9584.449002,0.038
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,9585.265625,16.252
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9605.883069,0.100
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9608.182802,1.099
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,9611.057577,0.086
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9614.596429,1.634
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9615.373074,2.965
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,55b5c6b8e25e560a5244c522674fa8ad6f8dec1b83a702650726d57f2547c47c,9625.050254,0.095
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,5c9849d631846bbec88a0601bf6b0ba43d9e757dbe6f64ca8e4875ba49f7b794,9626.046963,36.549
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9643.467977,0.105
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,9d4311638952a6ecefb68603a4ade3f6aedf1ff5a2f359c67bbef939d6a2e6dc,9643.819927,0.193
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,9648.629652,0.046
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9654.609272,0.287
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9655.454742,1.413
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,9663.099690,7.909
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9663.476201,2.010
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9664.667037,0.908
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9664.725126,49.426
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9671.708705,0.311
b34e792718773cd207a3d3bb54979d4952f301dd15d6f091f57008f075958309,541379714c2250706dfd8b76765ae74953f871377238b361a8666f510afeba58,9677.040203,52.665
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,9678.155286,1.833
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9679.068593,35.347
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,55b5c6b8e25e560a5244c522674fa8ad6f8dec1b83a702650726d57f2547c47c,9690.171587,0.158
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,13220cb8f5b7112c02f2481c968497db0f96a9b6d45bc7204086d9914d5596b5,9691.917593,121.545
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,d414dfb669aa29482336ef26db33feead9a3bd71190ba5d44412a9f8bedf26de,9699.021684,10.375
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,9715.545908,14.890
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,9717.293596,0.652
a279432833a21dc66309e252ef3f48f1ddc9eb706839d037a00b3f9f545c5e2d,9bfe15fe1c84832456da5d671ec99cfd73e0514bf91abfae306da2457af04221,9721.077507,1.901
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,4b2c05f30bc5080fb3ff505c4051509a4406f733b9ccd3386fa0900f3ae0d9bf,9721.643664,0.042
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9726.229909,22.480
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9728.065450,0.127
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,9729.266664,17.341
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,9729.555543,0.247
aa09fd0de23af2f42704ea3f7a832860e356cb21fbe99fb4c513e0ac64da3ce9,a7220d0ede28b7b3aa0f0607ca44f14e871e76cab8c30bfd0134e64230326622,9730.329248,0.050
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9732.257260,0.203
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,9736.477512,0.032
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9736.648420,0.778
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,d414dfb669aa29482336ef26db33feead9a3bd71190ba5d44412a9f8bedf26de,9741.708060,17.389
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,13220cb8f5b7112c02f2481c968497db0f96a9b6d45bc7204086d9914d5596b5,9742.697424,143.632
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,9750.646116,0.067
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9753.199244,0.823
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9753.210519,40.164
a7cf2f4bb45576518350fb91bb84800146f1dc257896e3b46b901095987e2a1c,6a144e613e2220f49247934c6e896484265f3763008c3235599da7133c320b63,9757.573762,0.188
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9761.070129,0.318
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,9762.774237,0.034
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9768.360062,0.786
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9775.471499,0.865
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9778.117361,94.302
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,4b2c05f30bc5080fb3ff505c4051509a4406f733b9ccd3386fa0900f3ae0d9bf,9791.531545,0.043
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9792.637023,0.262
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9792.815897,0.693
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,9804.354284,24.500
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9804.934098,0.383
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,9806.033077,0.032
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,664c8bd366fc401f874d793373a2aafc5a5a506e2e04d325d5d83557d6df7502,9810.367792,0.072
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,55b5c6b8e25e560a5244c522674fa8ad6f8dec1b83a702650726d57f2547c47c,9815.721546,0.060
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,664c8bd366fc401f874d793373a2aafc5a5a506e2e04d325d5d83557d6df7502,9818.866264,0.040
7475824cc4748c3fc8576d1ba486950f36d81d9cb5336cc1da801ef313b516d8,c8d99a8658319d5874fe33684bea9d87fab76b5593481d4d66145bec971607b3,9820.845066,0.223
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,db87b76b1f5c22aeb78e8ddae62a3f5b78f28580d14b2d7f7f773702f2da3a3b,9821.590508,0.035
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9833.115240,0.860
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9840.653007,1.990
b34e792718773cd207a3d3bb54979d4952f301dd15d6f091f57008f075958309,541379714c2250706dfd8b76765ae74953f871377238b361a8666f510afeba58,9841.344583,84.822
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9853.202008,0.797
7475824cc4748c3fc8576d1ba486950f36d81d9cb5336cc1da801ef313b516d8,c8d99a8658319d5874fe33684bea9d87fab76b5593481d4d66145bec971607b3,9854.878791,0.154
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9859.712265,1.215
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9865.088683,0.967
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9885.002227,1.353
aa09fd0de23af2f42704ea3f7a832860e356cb21fbe99fb4c513e0ac64da3ce9,a7220d0ede28b7b3aa0f0607ca44f14e871e76cab8c30bfd0134e64230326622,9887.663894,0.019
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,f98b902a5d78635ca9426bf7b222c0f2e63e8316254891c86ab6c55292b5c8b2,9887.884130,0.068
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9894.680141,0.503
4bd219625127e9d2e12f7eb21015642ad64f42ea61a16f5577db0c2e7a54d4cf,1b9ff14203f132f3ca0342f8491d5b4e61000dbca9a88d6ef78132611cf99466,9902.516620,1.944
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,4b2c05f30bc5080fb3ff505c4051509a4406f733b9ccd3386fa0900f3ae0d9bf,9902.631135,0.032
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,9904.134730,5.314
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,d206b500d8a622c7c6e606402b6f218d95ee19d6805d57bd7d6698351eea831a,9909.522135,69.000
b34e792718773cd207a3d3bb54979d4952f301dd15d6f091f57008f075958309,541379714c2250706dfd8b76765ae74953f871377238b361a8666f510afeba58,9915.541524,86.076
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,9917.274975,0.030
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,7fd157a7b694ec9235842e5191f04eb673f536c6f3bb37a9dc868eaeb977de9b,9918.160034,1.038
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9930.070012,1.046
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9932.154638,0.762
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9944.726651,0.227
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,9955.436395,0.182
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,5c9849d631846bbec88a0601bf6b0ba43d9e757dbe6f64ca8e4875ba49f7b794,9956.990776,9.895
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9961.463115,0.701
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9965.038478,1.224
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,55b5c6b8e25e560a5244c522674fa8ad6f8dec1b83a702650726d57f2547c47c,9975.379308,0.023
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9975.509138,58.963
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,9976.517260,1.181
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,9979.827539,13.542
d9c9a39425c8044015e05eaf8330a6e48bad0e3edf1ec032098fb2c8b045c0b9,55b5c6b8e25e560a5244c522674fa8ad6f8dec1b83a702650726d57f2547c47c,9980.495551,0.022
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9980.710194,64.435
b2446308f35282348f1c6388346d932f610301eaa65bd0c283d8fb949d15e7cc,d206b500d8a622c7c6e606402b6f218d95ee19d6805d57bd7d6698351eea831a,9987.203912,58.116
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,9d4311638952a6ecefb68603a4ade3f6aedf1ff5a2f359c67bbef939d6a2e6dc,9991.859392,0.222
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,9d4311638952a6ecefb68603a4ade3f6aedf1ff5a2f359c67bbef939d6a2e6dc,9997.308511,0.471
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,9998.177085,186.058
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,10010.040821,0.085
aa09fd0de23af2f42704ea3f7a832860e356cb21fbe99fb4c513e0ac64da3ce9,a7220d0ede28b7b3aa0f0607ca44f14e871e76cab8c30bfd0134e64230326622,10010.534268,0.047
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,10012.336348,31.364
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,10019.596452,52.500
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,46a59e3a4d9e4fefe6b34e678125ce95ab071f1126ec503557f26ec575c1941b,10020.014167,1.526
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,10026.499418,1.012
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,10027.337631,2.799
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,10028.908616,14.742
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,5d5cbd388a16ee5f19e2c8c5df4ac7a74ad36fdc9b8a8b0489074a41d61b6884,10033.956176,5.716
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,10041.767294,3.798
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,10042.365130,146.195
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,f98b902a5d78635ca9426bf7b222c0f2e63e8316254891c86ab6c55292b5c8b2,10050.982711,0.202
87b8ec9b41644a8b32cf64798ee6e0d8d7e5948575669ae9c5a8435a10813266,9d4311638952a6ecefb68603a4ade3f6aedf1ff5a2f359c67bbef939d6a2e6dc,10056.041299,0.418
cf54d1572c1d632986590f22a8313559a433bd667a10d3d3dae5912dcba6ea78,b259c1e9f9b5415e24c8b3e31485942012cde025f7115eb6c3b87d91de9ef892,10056.384065,0.118
4bd219625127e9d2e12f7eb21015642ad64f42ea61a16f5577db0c2e7a54d4cf,1b9ff14203f132f3ca0342f8491d5b4e61000dbca9a88d6ef78132611cf99466,10056.756585,5.606
a7cf2f4bb45576518350fb91bb84800146f1dc257896e3b46b901095987e2a1c,0e0238481987246e775d487dc915a41e718967ef61dc0c3dbf5c2983b02dea84,10060.118948,121.085
f4930f068e300bc29cc1ba31414e01d1eaf55b1607c65985536c868ec9323990,46a59e3a4d9e4fefe6b34e678125ce95ab071f1126ec503557f26ec575c1941b,10064.998819,1.099
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,10066.627139,0.259
739faf50968804bd83adaade1c616b404ad02f354b6bb167295319b0ae5d9899,ca74b92087483a16a012c94b147c899e246570904c23a537cb8daeb2096ce52d,10067.364965,0.261
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,10067.497736,39.191
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,d92f8485c6246b3992a693f22bcc446a2f3d552d1b0cecc3fe637dec8f61e1ac,10070.614225,23.968
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,4b2c05f30bc5080fb3ff505c4051509a4406f733b9ccd3386fa0900f3ae0d9bf,10072.898594,0.032
a12f22a3f771308d969fd56d18df65bf6960a4101a3daa4cef878997a2e1978b,5c9849d631846bbec88a0601bf6b0ba43d9e757dbe6f64ca8e4875ba49f7b794,10080.281273,11.024
f7b8083a0342944f477b97a321506ae52fc6e2e76bf6042f2280c281f43ee10d,d414dfb669aa29482336ef26db33feead9a3bd71190ba5d44412a9f8bedf26de,10080.383754,17.457
7475824cc4748c3fc8576d1ba486950f36d81d9cb5336cc1da801ef313b516d8,eac0d7c37985ac4669b288f34505f79c6df5fc76371ca3b80b783133b39adfbd,10082.296788,145.803
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,10087.814334,0.177
e572651326f1337845b6b98e94175d4dc9ec1338a73d1ab7ac61170ccaf88297,518cd8f12974202d11b5a16a5437a6a560186fbe9584862c601084cbc18761c6,10090.368230,0.468
